"Date2","Month","Year","HBT","HBName","TotalOperations","TotalCancelled","Performed","CancelledByPatientReason","ClinicalReason","NonClinicalCapacityReason","OtherReason","Cancelled_By_Patient_pc_of_planned_ops","Cancelled_clinical_reason_pc_of_planned_ops","Non_clinical_capacity_reason_pc_of_planned_ops","Other_Reason_pc_of_planned_ops","Cancelled_By_Patient_pc_of_cancelled_ops","Cancelled_clinical_reason_pc_of_cancelled_ops","Non_clinical_capacity_reason_pc_of_cancelled_ops","Other_Reason_pc_of_cancelled_ops"
2018-10-01,"201810S08000031","Oct","2018","S08000031","NHS Greater Glasgow and Clyde",7106,577,6529,179,263,84,51,2.51899802983394,3.70109766394596,1.18209963411202,0.717703349282297,31.0225303292894,45.580589254766,14.5580589254766,0.717703349282297
2018-10-01,"201810S08000032","Oct","2018","S08000032","NHS Lanarkshire",2765,243,2522,103,75,48,17,3.7251356238698,2.7124773960217,1.73598553345389,0.614828209764919,42.3868312757202,30.8641975308642,19.7530864197531,0.614828209764919
2018-10-01,"201810SB0801","Oct","2018","SB0801","The Golden Jubilee National Hospital",1800,94,1706,28,26,40,0,1.55555555555556,1.44444444444444,2.22222222222222,0,29.7872340425532,27.6595744680851,42.5531914893617,0
2018-11-01,"201811S08000015","Nov","2018","S08000015","NHS Ayrshire and Arran",1774,186,1588,57,74,51,4,3.2130777903044,4.17136414881623,2.87485907553551,0.225479143179256,30.6451612903226,39.7849462365591,27.4193548387097,0.225479143179256
2018-11-01,"201811S08000016","Nov","2018","S08000016","NHS Borders",385,33,352,14,12,7,0,3.63636363636364,3.11688311688312,1.81818181818182,0,42.4242424242424,36.3636363636364,21.2121212121212,0
2018-11-01,"201811S08000017","Nov","2018","S08000017","NHS Dumfries and Galloway",1613,125,1488,43,60,14,8,2.66584004959702,3.7197768133912,0.867947923124613,0.495970241785493,34.4,48,11.2,0.495970241785493
2018-11-01,"201811S08000019","Nov","2018","S08000019","NHS Forth Valley",1108,107,1001,35,46,26,0,3.15884476534296,4.15162454873646,2.34657039711191,0,32.7102803738318,42.9906542056075,24.2990654205607,0
2018-11-01,"201811S08000020","Nov","2018","S08000020","NHS Grampian",3298,279,3019,94,104,67,14,2.85021224984839,3.1534263189812,2.03153426318981,0.424499696785931,33.6917562724014,37.2759856630824,24.0143369175627,0.424499696785931
2018-11-01,"201811S08000022","Nov","2018","S08000022","NHS Highland",1282,138,1144,52,45,41,0,4.05616224648986,3.51014040561622,3.198127925117,0,37.6811594202899,32.6086956521739,29.7101449275362,0
2018-11-01,"201811S08000024","Nov","2018","S08000024","NHS Lothian",4982,503,4479,208,205,65,25,4.1750301083902,4.11481332798073,1.30469690887194,0.501806503412284,41.351888667992,40.7554671968191,12.9224652087475,0.501806503412284
2018-11-01,"201811S08000025","Nov","2018","S08000025","NHS Orkney",273,14,259,5,4,5,0,1.83150183150183,1.46520146520147,1.83150183150183,0,35.7142857142857,28.5714285714286,35.7142857142857,0
2018-11-01,"201811S08000026","Nov","2018","S08000026","NHS Shetland",204,9,195,9,0,0,0,4.41176470588235,0,0,0,100,0,0,0
2018-11-01,"201811S08000028","Nov","2018","S08000028","NHS Western Isles",97,5,92,1,4,0,0,1.03092783505155,4.12371134020619,0,0,20,80,0,0
2018-11-01,"201811S08000029","Nov","2018","S08000029","NHS Fife",1389,103,1286,33,54,16,0,2.37580993520518,3.88768898488121,1.15190784737221,0,32.0388349514563,52.4271844660194,15.5339805825243,0
2018-11-01,"201811S08000030","Nov","2018","S08000030","NHS Tayside",2047,130,1917,25,40,57,8,1.22129946262824,1.95407914020518,2.78456277479238,0.390815828041036,19.2307692307692,30.7692307692308,43.8461538461538,0.390815828041036
2018-11-01,"201811S08000031","Nov","2018","S08000031","NHS Greater Glasgow and Clyde",6472,939,5533,137,217,570,15,2.1168108776267,3.35290482076638,8.80716934487021,0.23176761433869,14.5899893503727,23.1096911608094,60.702875399361,0.23176761433869
2018-11-01,"201811S08000032","Nov","2018","S08000032","NHS Lanarkshire",2847,260,2587,96,100,49,15,3.37197049525817,3.51246926589392,1.72110994028802,0.526870389884089,36.9230769230769,38.4615384615385,18.8461538461538,0.526870389884089
2018-11-01,"201811SB0801","Nov","2018","SB0801","The Golden Jubilee National Hospital",1784,78,1706,18,32,28,0,1.00896860986547,1.79372197309417,1.5695067264574,0,23.0769230769231,41.025641025641,35.8974358974359,0
2018-12-01,"201812S08000015","Dec","2018","S08000015","NHS Ayrshire and Arran",1499,153,1346,47,77,24,5,3.13542361574383,5.13675783855904,1.60106737825217,0.333555703802535,30.718954248366,50.3267973856209,15.6862745098039,0.333555703802535
2018-12-01,"201812S08000016","Dec","2018","S08000016","NHS Borders",275,25,250,2,18,4,1,0.727272727272727,6.54545454545455,1.45454545454545,0.363636363636364,8,72,16,0.363636363636364
2018-12-01,"201812S08000017","Dec","2018","S08000017","NHS Dumfries and Galloway",1273,100,1173,36,43,17,4,2.827965435978,3.37784760408484,1.33542812254517,0.314218381775334,36,43,17,0.314218381775334
2018-12-01,"201812S08000019","Dec","2018","S08000019","NHS Forth Valley",815,85,730,37,22,26,0,4.5398773006135,2.69938650306748,3.19018404907975,0,43.5294117647059,25.8823529411765,30.5882352941176,0
2018-12-01,"201812S08000020","Dec","2018","S08000020","NHS Grampian",2527,234,2293,89,85,52,8,3.5219628017412,3.36367233874159,2.05777601899486,0.316580925999209,38.034188034188,36.3247863247863,22.2222222222222,0.316580925999209
2018-12-01,"201812S08000022","Dec","2018","S08000022","NHS Highland",1099,132,967,58,44,30,0,5.27752502274795,4.00363967242948,2.72975432211101,0,43.9393939393939,33.3333333333333,22.7272727272727,0
2018-12-01,"201812S08000024","Dec","2018","S08000024","NHS Lothian",4831,555,4276,209,142,179,25,4.32622645415028,2.93935003104947,3.70523701097081,0.517491202649555,37.6576576576577,25.5855855855856,32.2522522522522,0.517491202649555
2018-12-01,"201812S08000025","Dec","2018","S08000025","NHS Orkney",211,11,200,9,0,2,0,4.2654028436019,0,0.947867298578199,0,81.8181818181818,0,18.1818181818182,0
2018-12-01,"201812S08000026","Dec","2018","S08000026","NHS Shetland",161,14,147,6,8,0,0,3.72670807453416,4.96894409937888,0,0,42.8571428571429,57.1428571428571,0,0
2018-12-01,"201812S08000028","Dec","2018","S08000028","NHS Western Isles",87,10,77,1,6,3,0,1.14942528735632,6.89655172413793,3.44827586206897,0,10,60,30,0
2018-12-01,"201812S08000029","Dec","2018","S08000029","NHS Fife",1173,88,1085,28,36,24,0,2.38704177323103,3.0690537084399,2.0460358056266,0,31.8181818181818,40.9090909090909,27.2727272727273,0
2018-12-01,"201812S08000030","Dec","2018","S08000030","NHS Tayside",1555,103,1452,25,32,44,2,1.60771704180064,2.05787781350482,2.82958199356913,0.128617363344051,24.2718446601942,31.0679611650485,42.7184466019417,0.128617363344051
2018-12-01,"201812S08000031","Dec","2018","S08000031","NHS Greater Glasgow and Clyde",5340,422,4918,124,199,94,5,2.32209737827715,3.72659176029963,1.76029962546816,0.0936329588014981,29.3838862559242,47.1563981042654,22.2748815165877,0.0936329588014981
2018-12-01,"201812S08000032","Dec","2018","S08000032","NHS Lanarkshire",2250,248,2002,111,93,33,11,4.93333333333333,4.13333333333333,1.46666666666667,0.488888888888889,44.758064516129,37.5,13.3064516129032,0.488888888888889
2018-12-01,"201812SB0801","Dec","2018","SB0801","The Golden Jubilee National Hospital",1443,57,1386,18,26,13,0,1.24740124740125,1.8018018018018,0.900900900900901,0,31.5789473684211,45.6140350877193,22.8070175438596,0
2019-01-01,"201901S08000015","Jan","2019","S08000015","NHS Ayrshire and Arran",1877,259,1618,74,112,69,4,3.94246137453383,5.96696856686201,3.67607884922749,0.213106020245072,28.5714285714286,43.2432432432432,26.6409266409266,0.213106020245072
2019-01-01,"201901S08000016","Jan","2019","S08000016","NHS Borders",356,34,322,9,11,14,0,2.52808988764045,3.08988764044944,3.93258426966292,0,26.4705882352941,32.3529411764706,41.1764705882353,0
2019-01-01,"201901S08000017","Jan","2019","S08000017","NHS Dumfries and Galloway",1499,120,1379,46,52,18,4,3.06871247498332,3.46897931954636,1.20080053368913,0.266844563042028,38.3333333333333,43.3333333333333,15,0.266844563042028
2019-01-01,"201901S08000019","Jan","2019","S08000019","NHS Forth Valley",1015,100,915,39,38,23,0,3.8423645320197,3.74384236453202,2.26600985221675,0,39,38,23,0
2019-01-01,"201901S08000020","Jan","2019","S08000020","NHS Grampian",3148,307,2841,109,104,76,18,3.46251588310038,3.30368487928844,2.41423125794155,0.571791613722999,35.5048859934853,33.8762214983713,24.7557003257329,0.571791613722999
2019-01-01,"201901S08000022","Jan","2019","S08000022","NHS Highland",1184,158,1026,56,32,63,7,4.72972972972973,2.7027027027027,5.32094594594595,0.591216216216216,35.4430379746835,20.253164556962,39.873417721519,0.591216216216216
2019-01-01,"201901S08000024","Jan","2019","S08000024","NHS Lothian",5252,593,4659,245,162,132,54,4.66488956587967,3.08453922315308,2.51332825590251,1.02817974105103,41.3153456998314,27.318718381113,22.2596964586847,1.02817974105103
2019-01-01,"201901S08000025","Jan","2019","S08000025","NHS Orkney",227,21,206,7,3,6,5,3.08370044052863,1.3215859030837,2.6431718061674,2.20264317180617,33.3333333333333,14.2857142857143,28.5714285714286,2.20264317180617
2019-01-01,"201901S08000026","Jan","2019","S08000026","NHS Shetland",178,12,166,6,6,0,0,3.37078651685393,3.37078651685393,0,0,50,50,0,0
2019-01-01,"201901S08000028","Jan","2019","S08000028","NHS Western Isles",118,12,106,2,5,5,0,1.69491525423729,4.23728813559322,4.23728813559322,0,16.6666666666667,41.6666666666667,41.6666666666667,0
2019-01-01,"201901S08000029","Jan","2019","S08000029","NHS Fife",1391,117,1274,40,38,39,0,2.87562904385334,2.73184759166068,2.80373831775701,0,34.1880341880342,32.4786324786325,33.3333333333333,0
2019-01-01,"201901S08000030","Jan","2019","S08000030","NHS Tayside",1951,123,1828,37,46,31,9,1.89646335212711,2.35776524859047,1.58892875448488,0.461301896463352,30.0813008130081,37.3983739837398,25.2032520325203,0.461301896463352
2019-01-01,"201901S08000031","Jan","2019","S08000031","NHS Greater Glasgow and Clyde",6649,568,6081,190,255,82,41,2.85757256730335,3.83516318243345,1.23326816062566,0.616634080312829,33.4507042253521,44.8943661971831,14.4366197183099,0.616634080312829
2019-01-01,"201901S08000032","Jan","2019","S08000032","NHS Lanarkshire",2722,275,2447,114,102,52,7,4.18809698750918,3.74724467303453,1.91036002939015,0.257163850110213,41.4545454545455,37.0909090909091,18.9090909090909,0.257163850110213
2019-01-01,"201901SB0801","Jan","2019","SB0801","The Golden Jubilee National Hospital",1704,89,1615,38,24,27,0,2.23004694835681,1.40845070422535,1.58450704225352,0,42.6966292134831,26.9662921348315,30.3370786516854,0
2019-02-01,"201902S08000015","Feb","2019","S08000015","NHS Ayrshire and Arran",1733,180,1553,52,86,35,7,3.00057703404501,4.96249278707444,2.01961915753029,0.403923831506059,28.8888888888889,47.7777777777778,19.4444444444444,0.403923831506059
2019-02-01,"201902S08000016","Feb","2019","S08000016","NHS Borders",404,40,364,10,19,10,1,2.47524752475248,4.7029702970297,2.47524752475248,0.247524752475248,25,47.5,25,0.247524752475248
2019-02-01,"201902S08000017","Feb","2019","S08000017","NHS Dumfries and Galloway",1421,103,1318,27,44,30,2,1.90007037297678,3.09641097818438,2.11118930330753,0.140745953553835,26.2135922330097,42.7184466019417,29.126213592233,0.140745953553835
2019-02-01,"201902S08000019","Feb","2019","S08000019","NHS Forth Valley",992,99,893,31,44,23,1,3.125,4.43548387096774,2.31854838709677,0.100806451612903,31.3131313131313,44.4444444444444,23.2323232323232,0.100806451612903
2019-02-01,"201902S08000020","Feb","2019","S08000020","NHS Grampian",2864,265,2599,81,68,105,11,2.82821229050279,2.37430167597765,3.66620111731844,0.384078212290503,30.5660377358491,25.6603773584906,39.622641509434,0.384078212290503
2019-02-01,"201902S08000022","Feb","2019","S08000022","NHS Highland",1210,173,1037,66,41,65,1,5.45454545454545,3.38842975206612,5.37190082644628,0.0826446280991736,38.150289017341,23.6994219653179,37.5722543352601,0.0826446280991736
2019-02-01,"201902S08000024","Feb","2019","S08000024","NHS Lothian",4737,484,4253,212,152,79,41,4.47540637534304,3.20878192949124,1.66772218703821,0.8655267046654,43.801652892562,31.404958677686,16.3223140495868,0.8655267046654
2019-02-01,"201902S08000025","Feb","2019","S08000025","NHS Orkney",229,17,212,4,6,5,2,1.74672489082969,2.62008733624454,2.18340611353712,0.873362445414847,23.5294117647059,35.2941176470588,29.4117647058824,0.873362445414847
2019-02-01,"201902S08000026","Feb","2019","S08000026","NHS Shetland",192,11,181,6,4,1,0,3.125,2.08333333333333,0.520833333333333,0,54.5454545454545,36.3636363636364,9.09090909090909,0
2019-02-01,"201902S08000028","Feb","2019","S08000028","NHS Western Isles",105,14,91,5,7,2,0,4.76190476190476,6.66666666666667,1.9047619047619,0,35.7142857142857,50,14.2857142857143,0
2019-02-01,"201902S08000029","Feb","2019","S08000029","NHS Fife",1689,109,1580,36,39,34,0,2.13143872113677,2.30905861456483,2.01302545885139,0,33.0275229357798,35.7798165137615,31.1926605504587,0
2019-02-01,"201902S08000030","Feb","2019","S08000030","NHS Tayside",1740,104,1636,35,36,29,4,2.01149425287356,2.06896551724138,1.66666666666667,0.229885057471264,33.6538461538462,34.6153846153846,27.8846153846154,0.229885057471264
2019-02-01,"201902S08000031","Feb","2019","S08000031","NHS Greater Glasgow and Clyde",6415,492,5923,169,234,63,26,2.6344505066251,3.6477007014809,0.98207326578332,0.405300077942323,34.349593495935,47.5609756097561,12.8048780487805,0.405300077942323
2019-02-01,"201902S08000032","Feb","2019","S08000032","NHS Lanarkshire",2488,283,2205,120,75,52,36,4.82315112540193,3.01446945337621,2.09003215434084,1.44694533762058,42.4028268551237,26.5017667844523,18.3745583038869,1.44694533762058
2019-02-01,"201902SB0801","Feb","2019","SB0801","The Golden Jubilee National Hospital",1543,81,1462,20,24,37,0,1.29617627997408,1.55541153596889,2.39792611795204,0,24.6913580246914,29.6296296296296,45.679012345679,0
2019-03-01,"201903S08000015","Mar","2019","S08000015","NHS Ayrshire and Arran",1731,190,1541,51,100,31,8,2.94627383015598,5.77700751010976,1.79087232813403,0.462160600808781,26.8421052631579,52.6315789473684,16.3157894736842,0.462160600808781
2019-03-01,"201903S08000016","Mar","2019","S08000016","NHS Borders",453,44,409,12,13,17,2,2.64900662251656,2.86975717439294,3.75275938189845,0.441501103752759,27.2727272727273,29.5454545454545,38.6363636363636,0.441501103752759
2019-03-01,"201903S08000017","Mar","2019","S08000017","NHS Dumfries and Galloway",1411,120,1291,45,43,27,5,3.18922749822821,3.04748405386251,1.91353649893692,0.354358610914245,37.5,35.8333333333333,22.5,0.354358610914245
2019-03-01,"201903S08000019","Mar","2019","S08000019","NHS Forth Valley",1085,77,1008,30,35,12,0,2.76497695852535,3.2258064516129,1.10599078341014,0,38.961038961039,45.4545454545455,15.5844155844156,0
2019-03-01,"201903S08000020","Mar","2019","S08000020","NHS Grampian",3366,292,3074,117,99,65,11,3.47593582887701,2.94117647058824,1.93107546048723,0.326797385620915,40.0684931506849,33.9041095890411,22.2602739726027,0.326797385620915
2019-03-01,"201903S08000022","Mar","2019","S08000022","NHS Highland",1397,139,1258,60,47,31,1,4.29491768074445,3.36435218324982,2.21904080171797,0.0715819613457409,43.1654676258993,33.8129496402878,22.3021582733813,0.0715819613457409
2019-03-01,"201903S08000024","Mar","2019","S08000024","NHS Lothian",5304,525,4779,221,164,91,49,4.16666666666667,3.0920060331825,1.7156862745098,0.923831070889894,42.0952380952381,31.2380952380952,17.3333333333333,0.923831070889894
2019-03-01,"201903S08000025","Mar","2019","S08000025","NHS Orkney",265,20,245,12,3,3,2,4.52830188679245,1.13207547169811,1.13207547169811,0.754716981132076,60,15,15,0.754716981132076
2019-03-01,"201903S08000026","Mar","2019","S08000026","NHS Shetland",197,14,183,8,4,2,0,4.06091370558376,2.03045685279188,1.01522842639594,0,57.1428571428571,28.5714285714286,14.2857142857143,0
2019-03-01,"201903S08000028","Mar","2019","S08000028","NHS Western Isles",99,8,91,0,6,2,0,0,6.06060606060606,2.02020202020202,0,0,75,25,0
2019-03-01,"201903S08000029","Mar","2019","S08000029","NHS Fife",1633,103,1530,42,36,25,0,2.57195345988977,2.20453153704838,1.53092467850582,0,40.7766990291262,34.9514563106796,24.2718446601942,0
2019-03-01,"201903S08000030","Mar","2019","S08000030","NHS Tayside",2008,108,1900,30,37,33,8,1.49402390438247,1.84262948207171,1.64342629482072,0.398406374501992,27.7777777777778,34.2592592592593,30.5555555555556,0.398406374501992
2019-03-01,"201903S08000031","Mar","2019","S08000031","NHS Greater Glasgow and Clyde",6774,513,6261,171,241,83,18,2.52435783879539,3.55772069678181,1.22527310304104,0.265721877767936,33.3333333333333,46.9785575048733,16.1793372319688,0.265721877767936
2019-03-01,"201903S08000032","Mar","2019","S08000032","NHS Lanarkshire",2274,269,2005,107,97,50,15,4.70536499560246,4.26561125769569,2.19876868953386,0.659630606860158,39.7769516728625,36.0594795539033,18.5873605947955,0.659630606860158
2019-03-01,"201903SB0801","Mar","2019","SB0801","The Golden Jubilee National Hospital",1649,83,1566,28,38,17,0,1.69799878714372,2.30442692540934,1.03092783505155,0,33.7349397590361,45.7831325301205,20.4819277108434,0
2019-04-01,"201904S08000015","Apr","2019","S08000015","NHS Ayrshire and Arran",1698,157,1541,60,72,23,2,3.53356890459364,4.24028268551237,1.3545347467609,0.117785630153121,38.2165605095541,45.859872611465,14.6496815286624,0.117785630153121
2019-04-01,"201904S08000016","Apr","2019","S08000016","NHS Borders",408,25,383,9,12,4,0,2.20588235294118,2.94117647058824,0.980392156862745,0,36,48,16,0
2019-04-01,"201904S08000017","Apr","2019","S08000017","NHS Dumfries and Galloway",1483,113,1370,39,49,20,5,2.6298044504383,3.30411328388402,1.34861766689144,0.337154416722859,34.5132743362832,43.3628318584071,17.6991150442478,0.337154416722859
2019-04-01,"201904S08000019","Apr","2019","S08000019","NHS Forth Valley",1010,80,930,29,31,20,0,2.87128712871287,3.06930693069307,1.98019801980198,0,36.25,38.75,25,0
2019-04-01,"201904S08000020","Apr","2019","S08000020","NHS Grampian",3116,244,2872,83,86,65,10,2.66367137355584,2.7599486521181,2.08600770218229,0.320924261874198,34.0163934426229,35.2459016393443,26.6393442622951,0.320924261874198
2019-04-01,"201904S08000022","Apr","2019","S08000022","NHS Highland",1296,166,1130,72,37,57,0,5.55555555555556,2.85493827160494,4.39814814814815,0,43.3734939759036,22.289156626506,34.3373493975904,0
2019-04-01,"201904S08000024","Apr","2019","S08000024","NHS Lothian",5027,458,4569,208,145,82,23,4.13765665406803,2.88442410980704,1.63119156554605,0.4575293415556,45.4148471615721,31.6593886462882,17.9039301310044,0.4575293415556
2019-04-01,"201904S08000025","Apr","2019","S08000025","NHS Orkney",252,21,231,7,6,8,0,2.77777777777778,2.38095238095238,3.17460317460317,0,33.3333333333333,28.5714285714286,38.0952380952381,0
2019-04-01,"201904S08000026","Apr","2019","S08000026","NHS Shetland",171,4,167,3,1,0,0,1.75438596491228,0.584795321637427,0,0,75,25,0,0
2019-04-01,"201904S08000028","Apr","2019","S08000028","NHS Western Isles",87,7,80,1,3,3,0,1.14942528735632,3.44827586206897,3.44827586206897,0,14.2857142857143,42.8571428571429,42.8571428571429,0
2019-04-01,"201904S08000029","Apr","2019","S08000029","NHS Fife",1353,113,1240,32,49,32,0,2.36511456023651,3.62158167036216,2.36511456023651,0,28.3185840707965,43.3628318584071,28.3185840707965,0
2019-04-01,"201904S08000030","Apr","2019","S08000030","NHS Tayside",1792,118,1674,47,33,28,10,2.62276785714286,1.84151785714286,1.5625,0.558035714285714,39.8305084745763,27.9661016949153,23.728813559322,0.558035714285714
2019-04-01,"201904S08000031","Apr","2019","S08000031","NHS Greater Glasgow and Clyde",5870,448,5422,160,203,77,8,2.72572402044293,3.45826235093697,1.31175468483816,0.136286201022147,35.7142857142857,45.3125,17.1875,0.136286201022147
2019-04-01,"201904S08000032","Apr","2019","S08000032","NHS Lanarkshire",2124,281,1843,135,86,54,6,6.35593220338983,4.04896421845574,2.54237288135593,0.282485875706215,48.0427046263345,30.6049822064057,19.2170818505338,0.282485875706215
2019-04-01,"201904SB0801","Apr","2019","SB0801","The Golden Jubilee National Hospital",1517,75,1442,25,31,19,0,1.6479894528675,2.0435069215557,1.2524719841793,0,33.3333333333333,41.3333333333333,25.3333333333333,0
2019-05-01,"201905S08000015","May","2019","S08000015","NHS Ayrshire and Arran",1710,179,1531,60,78,33,8,3.50877192982456,4.56140350877193,1.92982456140351,0.467836257309942,33.5195530726257,43.5754189944134,18.4357541899441,0.467836257309942
2019-05-01,"201905S08000016","May","2019","S08000016","NHS Borders",385,33,352,14,11,8,0,3.63636363636364,2.85714285714286,2.07792207792208,0,42.4242424242424,33.3333333333333,24.2424242424242,0
2019-05-01,"201905S08000017","May","2019","S08000017","NHS Dumfries and Galloway",1576,132,1444,45,62,21,4,2.85532994923858,3.93401015228426,1.33248730964467,0.253807106598985,34.0909090909091,46.969696969697,15.9090909090909,0.253807106598985
2019-05-01,"201905S08000019","May","2019","S08000019","NHS Forth Valley",1124,98,1026,40,41,17,0,3.55871886120996,3.64768683274021,1.51245551601423,0,40.8163265306122,41.8367346938776,17.3469387755102,0
2019-05-01,"201905S08000020","May","2019","S08000020","NHS Grampian",3383,257,3126,99,88,55,15,2.926396689329,2.60124150162578,1.62577593851611,0.443393437777121,38.5214007782101,34.2412451361868,21.4007782101167,0.443393437777121
2019-05-01,"201905S08000022","May","2019","S08000022","NHS Highland",1435,180,1255,90,45,45,0,6.27177700348432,3.13588850174216,3.13588850174216,0,50,25,25,0
2019-05-01,"201905S08000024","May","2019","S08000024","NHS Lothian",5655,520,5135,281,149,66,24,4.96905393457118,2.63483642793988,1.16710875331565,0.424403183023873,54.0384615384615,28.6538461538462,12.6923076923077,0.424403183023873
2019-05-01,"201905S08000025","May","2019","S08000025","NHS Orkney",315,16,299,8,5,3,0,2.53968253968254,1.58730158730159,0.952380952380952,0,50,31.25,18.75,0
2019-05-01,"201905S08000026","May","2019","S08000026","NHS Shetland",210,19,191,11,7,1,0,5.23809523809524,3.33333333333333,0.476190476190476,0,57.8947368421053,36.8421052631579,5.26315789473684,0
2019-05-01,"201905S08000028","May","2019","S08000028","NHS Western Isles",96,6,90,1,4,1,0,1.04166666666667,4.16666666666667,1.04166666666667,0,16.6666666666667,66.6666666666667,16.6666666666667,0
2019-05-01,"201905S08000029","May","2019","S08000029","NHS Fife",1423,109,1314,37,45,27,0,2.60014054813774,3.16233309908644,1.89739985945186,0,33.9449541284404,41.2844036697248,24.7706422018349,0
2019-05-01,"201905S08000030","May","2019","S08000030","NHS Tayside",2145,136,2009,40,55,33,8,1.86480186480186,2.56410256410256,1.53846153846154,0.372960372960373,29.4117647058824,40.4411764705882,24.2647058823529,0.372960372960373
2019-05-01,"201905S08000031","May","2019","S08000031","NHS Greater Glasgow and Clyde",6094,463,5631,142,199,112,10,2.33016081391533,3.26550705612077,1.83787331801772,0.164095831965868,30.6695464362851,42.9805615550756,24.1900647948164,0.164095831965868
2019-05-01,"201905S08000032","May","2019","S08000032","NHS Lanarkshire",2479,247,2232,80,104,52,11,3.22710770471965,4.19524001613554,2.09762000806777,0.443727309398951,32.3886639676113,42.1052631578947,21.0526315789474,0.443727309398951
2019-05-01,"201905SB0801","May","2019","SB0801","The Golden Jubilee National Hospital",1642,74,1568,21,27,26,0,1.278928136419,1.64433617539586,1.58343483556638,0,28.3783783783784,36.4864864864865,35.1351351351351,0
2019-06-01,"201906S08000015","Jun","2019","S08000015","NHS Ayrshire and Arran",1568,176,1392,51,79,34,12,3.25255102040816,5.03826530612245,2.16836734693878,0.76530612244898,28.9772727272727,44.8863636363636,19.3181818181818,0.76530612244898
2019-06-01,"201906S08000016","Jun","2019","S08000016","NHS Borders",328,28,300,17,4,7,0,5.18292682926829,1.21951219512195,2.13414634146341,0,60.7142857142857,14.2857142857143,25,0
2019-06-01,"201906S08000017","Jun","2019","S08000017","NHS Dumfries and Galloway",1439,106,1333,33,50,20,3,2.29325920778318,3.47463516330785,1.38985406532314,0.208478109798471,31.1320754716981,47.1698113207547,18.8679245283019,0.208478109798471
2019-06-01,"201906S08000019","Jun","2019","S08000019","NHS Forth Valley",996,95,901,34,30,31,0,3.4136546184739,3.01204819277108,3.11244979919679,0,35.7894736842105,31.5789473684211,32.6315789473684,0
2019-06-01,"201906S08000020","Jun","2019","S08000020","NHS Grampian",3086,288,2798,115,92,70,11,3.72650680492547,2.98120544394038,2.26830848995463,0.356448476992871,39.9305555555556,31.9444444444444,24.3055555555556,0.356448476992871
2019-06-01,"201906S08000022","Jun","2019","S08000022","NHS Highland",1152,146,1006,49,36,61,0,4.25347222222222,3.125,5.29513888888889,0,33.5616438356164,24.6575342465753,41.7808219178082,0
2019-06-01,"201906S08000024","Jun","2019","S08000024","NHS Lothian",5230,574,4656,284,166,95,29,5.4302103250478,3.17399617590822,1.81644359464627,0.554493307839388,49.4773519163763,28.9198606271777,16.5505226480836,0.554493307839388
2019-06-01,"201906S08000025","Jun","2019","S08000025","NHS Orkney",98,7,91,4,1,2,0,4.08163265306122,1.02040816326531,2.04081632653061,0,57.1428571428571,14.2857142857143,28.5714285714286,0
2019-06-01,"201906S08000026","Jun","2019","S08000026","NHS Shetland",165,6,159,3,3,0,0,1.81818181818182,1.81818181818182,0,0,50,50,0,0
2019-06-01,"201906S08000028","Jun","2019","S08000028","NHS Western Isles",90,14,76,6,4,3,1,6.66666666666667,4.44444444444444,3.33333333333333,1.11111111111111,42.8571428571429,28.5714285714286,21.4285714285714,1.11111111111111
2019-06-01,"201906S08000029","Jun","2019","S08000029","NHS Fife",1288,85,1203,27,28,30,0,2.09627329192547,2.17391304347826,2.32919254658385,0,31.7647058823529,32.9411764705882,35.2941176470588,0
2019-06-01,"201906S08000030","Jun","2019","S08000030","NHS Tayside",1885,98,1787,36,38,17,7,1.90981432360743,2.0159151193634,0.901856763925729,0.371352785145889,36.734693877551,38.7755102040816,17.3469387755102,0.371352785145889
2019-06-01,"201906S08000031","Jun","2019","S08000031","NHS Greater Glasgow and Clyde",5870,428,5442,149,183,85,11,2.53833049403748,3.1175468483816,1.44804088586031,0.187393526405451,34.8130841121495,42.7570093457944,19.8598130841121,0.187393526405451
2019-06-01,"201906S08000032","Jun","2019","S08000032","NHS Lanarkshire",2175,230,1945,71,95,47,17,3.26436781609195,4.36781609195402,2.16091954022989,0.781609195402299,30.8695652173913,41.304347826087,20.4347826086957,0.781609195402299
2019-06-01,"201906SB0801","Jun","2019","SB0801","The Golden Jubilee National Hospital",1571,67,1504,13,24,30,0,0.827498408656906,1.52768936982813,1.90961171228517,0,19.4029850746269,35.8208955223881,44.7761194029851,0
2019-07-01,"201907S08000015","Jul","2019","S08000015","NHS Ayrshire and Arran",1641,189,1452,64,78,27,20,3.90006093845216,4.75319926873857,1.64533820840951,1.2187690432663,33.8624338624339,41.2698412698413,14.2857142857143,1.2187690432663
2019-07-01,"201907S08000016","Jul","2019","S08000016","NHS Borders",414,24,390,12,7,5,0,2.89855072463768,1.69082125603865,1.20772946859903,0,50,29.1666666666667,20.8333333333333,0
2019-07-01,"201907S08000017","Jul","2019","S08000017","NHS Dumfries and Galloway",1594,119,1475,46,52,14,7,2.88582183186951,3.26223337515684,0.878293601003764,0.439146800501882,38.655462184874,43.6974789915966,11.7647058823529,0.439146800501882
2019-07-01,"201907S08000019","Jul","2019","S08000019","NHS Forth Valley",825,90,735,41,28,21,0,4.96969696969697,3.39393939393939,2.54545454545455,0,45.5555555555556,31.1111111111111,23.3333333333333,0
